f0,f1,f2,f3,f4,f5,id
0.21439278,3.174867,4.184489,1.0645556,-4.3678718,-4.939557,2159
-1.7853452,3.2799888,4.2564526,3.6212006,-5.31973,-5.9735117,1074
-1.2652987,4.895584,5.3550463,1.9520568,-6.0409784,-6.57392,895
-0.7536433,2.7580419,3.648781,1.7104149,-4.513982,-4.7045164,523
1.2694787,0.6690389,2.5637815,2.777808,-4.154637,-3.838396,2361
-0.39266992,1.9322467,2.6809635,4.4146285,-4.7319417,-4.7639527,407
4.7985168,-0.81608963,0.9139606,1.9731486,-4.0994062,-4.0423136,2694
3.8791726,0.28227398,1.0981673,1.6633475,-3.779163,-3.7594316,40
2.0210292,1.7955354,1.9034842,2.8387854,-4.5857716,-5.0343943,2588
1.6166664,0.5540009,3.7158003,3.1067183,-5.218276,-5.3278084,3324
0.5480875,1.5698808,3.0282772,2.6364226,-4.7390776,-4.4615555,1811
1.86725,1.2566124,1.7944099,1.7400304,-4.2191453,-4.095374,2796
-2.0019584,1.6725819,2.6904976,5.367249,-4.7394996,-4.589262,1052
6.2780023,0.566151,0.08641588,0.69085187,-4.0628953,-4.360132,1483
-0.39516467,1.5865248,2.3480785,4.354257,-4.9180374,-5.059492,1935
2.9392397,0.84574544,2.4723363,1.5094907,-4.5251503,-4.6907816,1176
2.1315207,-0.27985626,3.559354,1.1652493,-4.0631256,-4.013835,66
-0.9068813,1.9637213,3.6622622,3.6904132,-4.56593,-4.855563,1854
0.5805052,4.0413747,3.039275,1.3885218,-4.973668,-4.8508096,3361
1.7280937,3.186557,1.9377898,1.2747573,-4.3940706,-4.804954,1017
1.8473341,0.6649633,4.523933,1.0695063,-4.544058,-4.9008136,3588
0.94795424,0.17497903,3.9363396,1.8713995,-3.944497,-3.9989898,3159
3.788436,-1.3604012,1.8994288,2.8577247,-4.402564,-4.378658,1970
4.50567,1.4877256,1.4618955,0.348203,-4.2480206,-4.518995,2302
4.145023,0.58696795,1.8112897,0.5175224,-4.140497,-4.2144294,1133
2.678583,1.8464063,1.8329192,2.1157086,-4.4621296,-5.051941,464
1.4061455,0.53586054,0.6542576,3.1333106,-3.8290002,-3.628935,3674
2.5441551,0.93981004,2.3272016,1.8353434,-4.521571,-4.565252,349
1.1162664,1.6323746,2.7175992,2.3866467,-4.794998,-4.847433,1502
3.5840845,1.3170594,2.182153,0.9823548,-4.515045,-4.466076,798
-0.108346075,4.1586275,3.3800414,2.307195,-5.498638,-5.575741,2617
-0.7830593,3.9116952,3.8144882,1.8204098,-5.7746305,-5.5581846,171
1.5431548,0.52523065,2.344647,3.4440567,-4.469778,-4.96686,1990
-2.5240183,3.2399533,3.3321536,4.33737,-4.621294,-5.2521367,3631
2.1655812,1.5214537,1.8331015,3.593186,-5.079077,-5.816049,2283
1.6161269,-0.19702287,3.2832167,2.0053012,-3.9586778,-3.7899761,1547
1.2080216,1.4716789,3.4487936,1.5607855,-4.435566,-4.5492406,2652
4.2279162,1.0179423,0.8524969,1.7912427,-4.4231024,-4.587389,1196
1.2814869,1.758495,2.2006285,1.9111525,-4.2681637,-4.58529,977
1.185742,1.3670179,3.185825,1.720356,-4.7642603,-5.105257,3409
-2.3877916,2.4665115,5.2501864,5.3094697,-6.147605,-6.729626,134
1.2045553,1.9887079,2.166684,2.787392,-4.7332506,-5.0073166,1561
3.6600585,-0.0046934243,1.7759236,1.245285,-3.8112752,-3.751278,2674
-0.81978935,3.5240326,4.850676,0.9266729,-4.8570094,-5.1544137,2568
-2.7803445,2.0754123,4.19245,5.772774,-5.1732388,-5.2297277,951
-1.0379503,2.4628148,2.5075607,6.047397,-5.4576726,-6.2541313,112
3.3895874,1.595198,2.630517,2.7458484,-5.380781,-5.545575,1759
1.0797093,1.7550452,1.9054074,3.529633,-4.47313,-4.644623,2409
0.2637597,2.0541058,3.0752363,2.7361896,-4.5468926,-4.6775713,586
1.6226021,2.6895134,1.6626226,3.6156573,-4.9583206,-5.064153,1524
0.84802765,0.7312504,3.4959419,2.9348695,-4.884396,-4.648835,914
1.7885399,-0.15279678,4.3358145,1.445041,-3.8802004,-4.2353415,2631
-1.2437807,3.6206381,2.624829,3.6831677,-4.9400954,-5.091169,157
1.158195,1.1832179,4.1686273,2.4669926,-5.2201552,-5.1872354,1108
1.0134858,0.25308722,4.0114856,3.222246,-4.811411,-5.0040584,743
1.3548298,0.519285,2.2232053,3.972502,-5.1796265,-4.823979,2866
-1.2997233,2.9392703,3.0571368,4.6601996,-4.9977627,-5.9102907,2025
0.569228,-0.06934261,1.5994586,4.9472175,-3.8972826,-3.7719905,2942
4.0354886,-0.48564407,-0.52040195,3.2938979,-3.7705274,-3.996736,667
1.3271095,1.0474389,2.2770398,2.9932694,-4.2155056,-4.621542,1330
-0.017841961,2.6316233,3.9669967,2.894318,-5.0926685,-5.4177504,392
-0.31678042,2.1714122,3.2942803,1.559798,-4.3415537,-4.0002933,2689
0.77881527,2.3671863,2.288417,1.6745055,-3.6775663,-3.9932027,2823
-1.2030352,3.094066,2.829885,2.7945037,-4.2512393,-4.620409,706
-4.7103176,2.6658168,4.6872077,5.486019,-4.9219522,-4.9522653,2060
0.60778576,1.1221396,2.8473146,3.80449,-4.5413465,-4.4402657,622
-1.4733198,3.4162269,3.1911943,2.489373,-4.5388403,-4.8924675,1375
2.1255584,1.6883224,1.8239393,2.0670674,-4.363762,-4.4982195,2907
1.8083603,-0.26760235,3.4239955,2.6247535,-4.879209,-4.5506344,2144
3.7874904,0.7602732,2.1207619,2.1105373,-4.5508175,-4.73773,2258
-0.24692601,2.2762182,1.7846483,4.649897,-4.624428,-5.1047826,2805
-0.4339161,1.3791375,1.9293654,4.4699826,-4.166413,-4.452444,720
-0.61406857,1.7995033,3.3193965,3.1833313,-4.145113,-4.5370817,1928
-0.0025603138,0.7943181,1.4690828,5.3395743,-4.7049,-4.982044,1782
2.4631557,-0.13178173,0.8315992,3.015564,-3.5435812,-3.514329,2046
1.9956244,1.2976202,1.6251267,1.6940002,-4.2188416,-4.341099,1353
5.8501463,1.076409,-0.09342269,1.4852797,-4.3857613,-4.515053,518
2.4325163,2.607293,1.2404565,2.5695724,-5.4624505,-5.44279,3866
-0.62341577,1.4499346,2.055711,4.8779516,-4.2994504,-4.684147,2497
-1.9109855,3.2934394,3.8569682,4.0106773,-5.688383,-5.23717,3025
-1.898549,5.1437106,3.0748627,3.1060388,-5.907609,-5.5790434,765
2.8476064,1.6897985,2.4263287,0.26398304,-4.356226,-4.8939714,2840
-1.622867,2.6626537,4.0152445,2.7943196,-4.424685,-4.6956434,3258
0.21439278,3.174867,4.184489,1.0645556,-4.3678718,-4.939557,3689
0.5106671,2.4157422,4.2708125,2.3001683,-4.8152914,-5.3734274,3823
-3.10463,3.6513042,4.534943,4.795975,-5.6531157,-6.1269712,1316
0.015939597,1.4445658,2.412981,4.172464,-4.4405575,-4.862503,3060
-2.5444193,2.1347203,3.1327841,5.0981197,-4.905594,-4.8406363,270
3.1249332,1.2645992,0.4287735,3.8178384,-4.7970324,-5.144068,2516
1.9023097,2.4907897,3.115647,0.65819526,-4.400094,-4.402924,499
-0.14888966,2.8887775,2.043948,4.182607,-4.9905663,-5.372057,1603
1.837476,1.9983002,2.8753197,2.493436,-5.137327,-5.470991,235
1.6469513,2.135811,1.2745923,3.1576462,-4.7196503,-5.0651126,3708
-1.0541915,1.8809625,2.191326,3.714278,-3.8590107,-4.0091057,1297
5.3449006,0.21138452,0.32997137,0.8949354,-3.9445906,-3.7998567,2553
4.961393,1.5283332,1.449037,-0.5470587,-3.7993503,-4.186771,4020
1.4507889,0.1213466,2.207126,2.496455,-4.0888414,-3.8624272,1646
1.5473727,0.95727134,1.2549661,3.8894622,-4.5463877,-4.4657545,2182
5.934974,0.036571443,-0.19012639,0.7741785,-3.8419104,-3.8935947,3530
5.189737,-1.8712411,1.7094625,1.20372,-3.7669172,-3.865559,1458
4.108413,0.52922153,2.4666011,2.2082253,-4.5431004,-5.0328975,213
-2.548878,3.720641,3.4120655,6.0718403,-5.968008,-6.9337397,2669
1.7257733,0.34007818,1.7770272,2.2025187,-3.4858632,-4.042227,2575
0.62417006,1.205383,3.7935357,1.0257719,-3.8619797,-4.2185936,1660
-2.9407248,5.6739187,4.624384,1.6436672,-5.71612,-5.646298,1089
2.9210443,1.2541522,1.8977231,2.9279974,-4.4268007,-4.6857452,868
-1.0879637,2.6625555,2.863949,3.272296,-4.051947,-4.740316,256
1.4934083,1.8902327,1.9996282,2.2233174,-4.3857927,-4.5173807,2530
3.936318,1.1258687,3.543229,-0.24838792,-4.7745066,-4.678217,909
1.0745457,0.64438975,3.2950017,4.778459,-5.226166,-5.694607,1625
0.75989777,0.43153197,3.2683575,2.9302785,-4.5980806,-4.65658,687
0.4572169,2.0070899,0.87540233,4.915273,-4.547053,-4.8787217,2708
-1.2134155,1.9709071,2.985366,5.215772,-4.805681,-5.085951,42
2.0909703,0.050927788,0.5032773,4.1441727,-4.1956015,-4.374318,405
1.6030766,1.3241926,1.7076594,2.1613061,-4.0878096,-4.1912565,3138
2.5277317,2.195368,0.8372936,2.6897213,-4.0340257,-4.5289493,2363
-1.4460969,2.7503378,3.0560563,2.4152572,-3.9827154,-4.1647387,897
0.44300088,1.5854591,1.8466551,4.0223484,-4.983926,-5.058937,1076
4.1047797,-0.90028137,1.248015,0.5231733,-2.7931714,-2.7826638,2918
-1.4201623,2.7753658,3.4747381,3.5557706,-4.7538714,-5.1018853,3300
4.48811,-1.3410486,2.364497,1.8544573,-4.4729023,-4.6363845,1835
-0.68643045,1.9700991,3.7809603,3.72914,-4.631953,-5.313013,3794
-1.0980674,2.5678573,3.5190365,2.9660985,-4.4677906,-5.0141664,440
-1.094994,3.696022,3.2827954,2.0457816,-4.772273,-5.2132263,2326
2.7704194,1.2780985,1.2758068,1.8327658,-3.9786246,-4.109022,678
0.13122638,0.89145654,3.6052558,3.1686263,-4.4268737,-5.0820208,1870
-0.09301078,1.7297224,2.3399496,4.6513524,-5.0454617,-4.702623,3345
4.6107006,0.40083632,2.279689,1.1011522,-4.466116,-4.865122,466
-1.6422058,5.287581,4.4845047,0.8689289,-5.1360226,-5.318225,21
-3.0789301,2.1624286,3.1626656,6.8670125,-4.921217,-5.464056,2300
0.6581239,1.129741,2.1038787,3.539931,-4.333112,-4.5176864,1015
-1.403772,3.6373575,4.1715736,3.1554444,-5.3085194,-5.4590316,1856
2.3046641,1.5477002,1.9866761,1.1618067,-3.8239622,-4.198908,64
0.8345969,1.225726,2.7137914,3.9165442,-4.8403115,-5.026123,1268
-0.48885876,2.2555435,2.9939203,2.2973993,-3.7239356,-3.851285,423
3.1951509,0.92480767,2.2506397,1.7165601,-4.3852634,-4.6299596,1481
0.09942773,1.4154451,2.502289,2.5303886,-3.7141528,-3.9565744,2345
2.6330986,-0.9385675,3.9735744,1.8164223,-4.4366236,-4.553013,2059
0.8491364,2.0571914,3.2716362,1.807969,-4.9075756,-4.9840393,1050
3.1977072,0.58905375,0.91446304,2.5944562,-4.5798845,-4.2843075,2488
-0.6305689,2.4887316,3.5733688,2.9384248,-4.8274755,-4.983734,2794
-0.3519719,2.5466413,3.7305706,1.8529179,-4.851783,-4.5607147,1813
-2.1262164,2.2865841,2.54313,4.0441375,-4.0597143,-4.385153,136
0.16347933,1.9600397,3.384773,1.7811899,-4.1769085,-4.287347,975
4.0404267,0.3056293,1.8082983,3.3415554,-5.206768,-5.4183893,1194
-2.9950895,1.6091346,3.0273516,6.3663917,-4.918725,-5.147169,2650
1.1247593,1.4460822,2.8199403,2.1898286,-4.6006393,-4.4609723,1545
0.656149,3.2639396,2.9843357,1.0973386,-4.6114817,-4.6230907,2281
1.4652357,3.3798902,2.676585,-0.2914555,-3.7134123,-3.9465184,2468
2.2041094,1.7692014,1.9422017,1.5261991,-4.8794155,-4.5966988,2774
2.3046358,-0.33704668,0.93633467,3.85194,-3.8338792,-4.257574,851
-1.8583571,3.367452,4.8719454,2.6966977,-5.245474,-4.915326,1992
-1.086964,2.520739,3.5496075,3.131604,-4.38848,-4.8581553,1738
-2.0323782,2.7232206,3.8089695,3.241804,-4.521836,-4.9390454,173
-2.0550082,6.8923407,5.5233774,-0.19842479,-5.811346,-6.147855,2615
-0.6331082,2.5553334,1.5635213,3.2588928,-3.6612499,-3.84691,486
6.6923966,-1.3990201,-0.48414233,2.1228087,-4.006596,-4.397057,930
-1.538938,3.212401,3.2919278,4.9886856,-5.4666185,-6.2700253,1500
3.0056713,0.58964086,2.1493535,1.5602539,-4.484352,-4.2705865,2731
0.5776874,1.4538302,2.9683254,4.4517484,-5.3197904,-5.837094,1402
2.644606,1.2192432,1.203586,2.8024628,-4.215382,-4.590514,155
1.8630127,1.167305,3.4326377,1.8595197,-5.0127835,-5.3747616,3281
0.40034136,3.3274047,1.8017539,3.2082906,-4.744537,-5.289315,2633
-0.22259289,4.973284,3.5372407,1.7367889,-5.7038736,-5.993008,916
1.7735435,1.3001992,1.7895406,1.8962046,-3.762259,-3.986814,3468
3.714388,1.5014302,2.7028003,0.62454504,-4.8072505,-4.4783382,1526
-1.1643258,2.448169,3.8722813,3.430963,-4.8342047,-5.3821383,584
4.8525906,-1.3641204,0.53093314,2.479873,-3.6327555,-4.061235,3650
1.0148475,-0.3892561,3.6553364,3.7324708,-4.6319714,-4.6618757,1447
2.741187,0.87175155,1.8055462,2.929812,-4.7883363,-5.1105437,110
2.3239994,-0.5798248,0.9098785,2.4989426,-3.3753788,-3.1894846,953
2.1577835,0.6179993,3.2601423,1.113476,-3.971793,-4.1991253,2676
-0.9506726,1.5016335,2.622085,3.9887471,-4.378358,-4.4948235,1563
-1.2105956,3.463602,2.9846148,3.3602467,-4.7145214,-5.0804505,328
4.3443165,1.236102,1.6158315,1.1529677,-4.561751,-4.6428685,3615
4.440066,-0.29722705,1.3200178,1.2872143,-3.801912,-3.7731652,1096
-0.36712456,0.5274187,2.7249815,5.0800767,-4.741743,-5.1881695,1828
0.23270784,0.7386214,3.8199656,0.68807817,-3.5946834,-3.5256917,3001
2.450438,1.7869953,3.0670278,0.840568,-4.5404325,-4.8243456,1377
2.8692605,1.726703,2.41265,1.9044399,-4.493991,-5.11299,2062
2.5283732,2.0213695,2.7239492,0.42719027,-4.3485694,-4.471093,3239
1.1903545,4.2500086,2.1595595,2.279426,-5.770694,-5.7530656,704
-1.1400656,1.6020945,1.982072,3.6490128,-3.4900827,-3.5919752,2821
3.6742914,0.020733187,1.7078615,1.3832102,-4.259371,-4.223851,390
4.374857,0.702669,1.9515365,1.3035288,-4.448633,-4.881319,3044
3.7474551,0.96418864,1.8875278,1.2138216,-4.242609,-4.344671,3807
-0.29184788,2.2255905,3.2272828,3.6048028,-5.104124,-5.415433,1332
1.8436241,0.15202685,1.2628618,2.767034,-3.5363028,-3.371101,1949
-1.0301502,0.44440427,1.9893829,4.6360526,-3.4530919,-3.7954273,2027
-0.9564037,0.619941,2.4524574,3.235983,-3.398964,-3.4772186,2864
4.438411,-1.5713397,1.1774069,2.995837,-4.291501,-4.357193,741
-0.48724717,2.146087,3.3599315,2.6087291,-4.5223384,-4.5411234,3495
0.60463023,1.1194932,4.531113,1.1067243,-4.2058554,-4.7098618,2239
-1.4592459,3.8879902,3.349438,2.5486476,-4.7100945,-4.575278,1314
-0.113879055,2.1063714,4.4842763,1.6385325,-4.6211557,-5.092391,2001
2.8104858,-0.13947317,0.28254908,4.0162015,-4.3178473,-4.265497,2842
1.3104883,0.9583318,2.2377734,4.601484,-5.058776,-5.2357883,767
1.3895606,2.5292566,1.5942103,1.8748646,-3.9094913,-4.3170166,2495
-0.46594626,3.4184134,1.1469297,3.056626,-4.5113673,-4.5185404,2789
-2.3685389,2.2546692,1.9558259,4.998843,-4.0535393,-4.205221,1351
1.9862453,1.7175745,2.284735,2.7760794,-4.757213,-4.6647673,2358
-3.0047295,3.7054043,4.440531,3.6226125,-4.9163465,-4.9888434,2044
-0.32024723,1.7570683,2.5594747,2.7134323,-3.9188924,-4.194952,1780
0.51248235,2.4020107,1.115443,3.3905694,-4.079049,-4.3151975,988
-0.8126072,2.9918807,3.082418,2.8078458,-4.5934515,-5.368475,722
-0.7527706,2.986337,2.670345,4.888578,-5.1768107,-5.417209,1169
-1.5971721,3.3519275,2.9252713,4.3162417,-5.246493,-5.4186087,2807
2.511444,2.0629923,0.81828725,2.7322645,-4.531867,-4.391032,2475
0.8587944,0.44124776,3.6887167,2.9271314,-4.8811965,-4.490465,2769
2.24216,1.9960997,2.4737165,1.8560536,-4.533427,-4.987584,2180
1.6054204,2.5421355,2.605275,2.1001658,-5.275401,-5.3558636,313
-0.65934366,2.0610135,3.4133267,3.1119378,-4.8451242,-5.1406837,1644
2.3940697,1.337788,2.5704267,0.83492213,-3.6403475,-3.6354034,2551
-0.74637896,3.495392,2.8650177,3.2897098,-4.9564314,-5.343148,99
-0.41319448,-0.016674524,3.6348999,4.5493045,-4.6617875,-4.3091917,1295
3.9290946,1.1905996,1.9344351,0.27803886,-3.8634639,-4.019286,237
2.8004944,0.42809057,2.1865044,1.7153459,-4.0176744,-3.945303,2430
-2.3380165,3.4591634,2.499054,4.3291707,-4.519622,-5.048989,2986
-1.3759147,5.144023,3.3034947,2.7912147,-5.4924717,-5.590211,809
-0.06340566,1.3844692,1.0418724,4.310558,-4.203476,-4.351535,356
2.5155663,1.0068173,2.5420043,1.5395441,-4.2824903,-4.301238,1601
-1.831824,0.9121129,4.0644417,4.381717,-4.0502267,-4.215421,787
1.5005213,-0.5847218,3.71545,2.1532044,-3.704522,-3.972953,2514
1.0318882,0.48412204,2.943165,3.1163118,-4.2305117,-4.6653714,1439
0.37221628,1.3555586,2.8303306,3.468149,-4.549078,-4.5452356,3551
5.432559,0.6708716,0.17629004,0.0063248854,-3.3913949,-3.6665957,685
1.2315902,2.1447978,3.537043,-0.2481826,-3.7567196,-3.915471,4041
-0.5990439,2.247674,4.331174,2.0695379,-4.3135114,-5.049898,1627
1.6914822,0.60361975,2.9201787,0.58957386,-3.4264765,-3.528006,3769
0.8957556,0.36739612,3.8457391,2.0067112,-3.8016129,-4.1343203,2532
0.6975973,1.1079483,1.9969586,5.075793,-5.20384,-5.5189247,3180
2.7992134,0.938501,2.2026575,1.9467174,-4.6333,-4.7302,254
1.2414793,2.3378665,2.1185107,1.2644281,-4.0540304,-3.923861,1703
1.0158587,2.207635,1.7872093,2.1944597,-4.140924,-4.4517026,1397
-3.8849924,4.130276,5.2278013,2.2073162,-4.3248596,-4.5412354,3514
-3.4452405,3.2494195,3.5582054,4.84024,-5.1691046,-5.2225924,1662
2.1169403,1.0935142,1.1016421,2.91985,-3.990368,-4.5306664,4004
1.6938345,0.9866499,4.031083,0.7496114,-4.795126,-4.50461,6
2.8092954,1.5828992,1.8386114,1.2869262,-4.4864655,-4.6220775,2577
0.17924613,1.790608,3.0734107,4.022427,-4.9414515,-4.9729815,3986
0.62754554,0.9406214,2.1003191,3.7251813,-4.233876,-4.6629834,211
1.2276046,2.4946628,2.2708423,1.3335202,-3.801797,-4.3435116,1746
-1.076295,3.3755767,3.002232,3.3049254,-4.891464,-4.945999,1137
-1.3835708,2.9619038,3.5381725,2.435235,-3.8918445,-4.270864,2859
1.1208009,1.8897886,3.3313901,0.9528186,-4.1932673,-4.236678,195
0.85904425,2.6821043,2.5448287,2.2566526,-5.139016,-5.2395186,3241
1.7273207,1.4977618,2.7815173,3.2773626,-5.285589,-5.397618,1013
0.24118543,2.3721502,2.9352624,3.4873617,-5.1534963,-5.3764324,544
-0.37260967,2.4219038,2.193003,3.5190475,-4.83644,-4.745722,3690
-0.23564622,2.5694711,4.9304147,1.9339504,-4.684971,-5.367961,3079
0.09026304,3.1026542,2.9084036,2.3857267,-4.9783425,-5.000174,2222
0.24425054,0.39131576,2.6134079,3.8952143,-3.932273,-4.17128,1172
0.6975048,1.7430125,2.9564726,4.1284037,-5.193355,-5.835287,739
2.91755,0.6454755,2.091959,1.4322569,-4.0225296,-3.9237595,993
0.064371586,1.5280839,1.1395777,5.0193305,-4.6536465,-4.9564414,1931
4.587453,0.5260396,1.6335539,1.151485,-4.283556,-4.65741,3204
1.9459213,1.1921383,3.07984,1.4399157,-4.8964844,-4.9124103,1487
-0.33374935,1.4699765,2.6636143,4.3996406,-4.834399,-5.004588,1815
-0.3819221,2.5232613,3.3208892,2.1282332,-4.7817683,-4.498093,2690
1.4986583,2.088271,2.635402,2.5538933,-5.1573486,-5.1938953,1154
0.91580683,1.1010106,2.6570845,3.9887958,-4.9684515,-5.0113163,403
-0.17432487,2.4409606,2.1173093,3.7231562,-4.689879,-5.0027523,1917
0.73898476,1.7422811,2.8807971,2.0962517,-4.0848393,-4.1833043,2079
1.4180723,1.5017778,1.9822603,4.86955,-5.149943,-5.70158,527
0.14078405,0.91336155,0.79063797,4.008862,-3.3993819,-3.7089524,891
-0.19659585,3.1418478,1.6378556,3.5721304,-4.4977913,-4.878498,2241
-2.7480543,3.4805305,2.5851905,5.0393987,-5.235137,-5.1164727,1585
3.4112809,1.9343978,1.6094922,1.857984,-4.75783,-4.5688424,1111
4.158084,-0.42219338,1.4447945,1.9418328,-3.9989781,-4.109483,446
3.8060644,0.5383717,1.6323307,2.6457531,-4.2133856,-4.7433314,2320
1.2451446,1.7275282,1.597731,3.3251712,-4.210375,-4.197898,1952
4.1975107,-0.78290576,1.3549844,2.9451044,-4.2780323,-4.3241673,1329
-0.98382324,3.7683806,4.6436105,1.6679529,-5.367011,-5.469346,562
-1.2474741,2.4034455,3.3805249,4.427257,-4.93052,-5.41004,2204
3.161293,-0.803768,0.2942241,4.5930734,-4.204707,-4.6154637,1404
-0.049583193,3.196419,3.9693608,1.1477755,-5.128315,-4.878152,2529
0.8148482,2.0566447,2.6181471,3.41201,-4.64182,-5.0362144,1896
-2.101655,5.719145,4.4685984,0.9391086,-5.1965365,-5.076906,834
0.5176614,2.119297,1.9401666,1.7680295,-3.9725008,-3.8405352,2711
-0.13316071,2.103089,2.5144074,3.7412984,-4.7013965,-4.9824176,2099
3.5771875,0.027379343,0.07445142,1.5866811,-2.788873,-3.0272565,2385
-1.9153749,2.1679213,2.9104893,3.59629,-4.099292,-4.237652,1441
1.9772555,0.06886982,-0.35075694,4.273647,-3.3549275,-3.5774913,2754
-2.186894,3.81798,3.102648,3.7282577,-4.986777,-4.9225283,2448
2.6000268,1.8741776,2.155242,1.8659227,-4.7131557,-4.7203536,1090
-0.9941965,1.9095467,2.2372873,5.707768,-5.15263,-5.850626,871
-0.8623672,2.1047523,3.6157832,3.2727115,-4.6581388,-5.123332,1467
-0.50260323,1.6863217,2.36772,3.7853172,-4.343292,-4.448414,82
1.670765,1.6021821,2.4889398,2.4222753,-4.389616,-4.836832,4039
-2.4847195,4.0841107,3.217305,1.9481237,-4.102757,-3.8172455,2772
1.7212956,2.0311604,2.301636,0.021561531,-3.3234766,-3.267823,3529
0.8506498,-0.63102174,2.5699594,4.0250177,-4.17111,-4.5643263,857
-3.631127,3.492392,5.151916,4.066199,-4.9638805,-5.270089,1422
-1.6380109,3.1948085,2.2966537,4.215632,-4.889553,-4.9834747,269
-0.12110874,1.5257146,3.1646883,4.287967,-4.7698574,-5.1011553,3754
5.665891,0.25578588,0.77096367,0.19295484,-4.0713124,-3.8582995,480
2.4897015,-0.60859776,0.57374555,4.652045,-4.282324,-4.661481,3385
0.80755043,1.5821587,1.7379477,4.5346866,-4.582287,-4.9094863,812
-1.6718538,1.346812,4.5048823,4.4540033,-5.0062556,-5.027031,2737
1.3066388,1.991584,2.8294556,2.283592,-4.487632,-5.023117,2123
-0.46176535,2.1543088,3.0995946,4.388062,-4.8200765,-5.6995735,3591
0.9374,1.7168311,2.189918,1.4456297,-3.3925006,-3.8417947,645
-1.2781066,3.503422,4.6053834,2.5900686,-5.285516,-5.731346,1312
1.1283113,1.6848522,1.1331555,3.1497614,-4.2362156,-4.5093374,3140
0.74510306,3.0913093,3.812176,-0.286661,-4.4976044,-4.444886,294
1.6011626,2.0298123,2.1873324,1.3917801,-3.9633803,-4.0632133,1236
-0.9263,1.2569348,3.0527284,5.5732355,-5.2599545,-5.766797,3903
0.5325034,0.8097409,1.248937,4.603828,-4.694954,-4.4141874,1808
-0.8729746,2.7335064,3.0664275,5.3153367,-5.3498583,-6.2070026,2166
5.0357127,1.8944578,1.98485,-0.12194275,-4.427083,-5.01564,2925
-1.599804,2.9760695,3.0169613,3.4488919,-4.4723387,-4.8292246,600
0.8353068,1.3708843,2.7010157,3.224518,-4.3579497,-5.331834,1357
0.8903941,2.1836221,4.1094804,0.8862973,-4.970268,-4.8692603,1786
-0.20881042,1.3519086,3.1248956,3.1067898,-4.276532,-4.5425987,3105
-3.2960408,2.6585617,2.7831748,4.683109,-4.252366,-4.3885098,3946
5.547597,-0.28872344,2.0210307,1.1505008,-4.792723,-4.883912,438
-1.5442599,2.8757951,2.781966,3.5957978,-4.243348,-4.543462,1273
-1.1494118,3.0753303,3.0924637,5.1291466,-5.9469686,-5.9282236,2140
-1.6636933,4.653324,3.15109,1.649897,-4.7418594,-4.346708,2903
0.08117223,3.0556834,3.2976515,2.1481247,-5.015855,-5.060424,626
3.4451318,0.7368588,2.5113132,1.2626657,-4.670738,-4.332766,2064
1.8132675,1.0380617,2.5979097,1.7465107,-4.3757124,-4.533334,702
0.74449354,0.16462566,1.950962,3.5690348,-3.9912615,-3.9457586,1255
-1.4453255,4.1807656,3.0626278,1.8996942,-4.7807302,-4.8558917,2591
-1.6524212,3.2339916,4.1399007,2.6377168,-5.023941,-4.9938684,59
1.7878498,2.044155,2.880978,2.7326005,-5.311387,-5.6676874,2827
-1.2284533,2.176959,1.5930628,6.213715,-5.2225056,-5.601572,2105
-0.17999786,3.3298469,3.0286934,3.552512,-5.4250493,-5.53768,396
2.1981578,2.2891734,1.2044975,2.772712,-4.728877,-4.996212,1028
-1.7369105,0.703568,3.075514,5.9150977,-4.8779416,-5.048996,2946
-2.3998122,2.135887,2.1266615,6.514437,-4.6175685,-5.342639,2021
3.3009758,-0.33173838,2.0793128,1.7252262,-4.23651,-4.099497,2862
4.0882607,0.28037766,0.80093557,1.2047148,-4.0362396,-3.7151694,747
6.24923,-0.47172958,1.8256251,1.1662563,-4.4839525,-4.548375,1210
6.3313346,-0.7006886,0.5371789,1.3486573,-4.385992,-4.240692,2410
-1.2654388,3.0098875,2.7738688,4.996535,-5.4677477,-5.7408576,829
3.0008373,1.3938819,1.81514,0.6509164,-3.936429,-3.5550685,376
2.6084414,0.4224371,2.7293682,3.8031309,-5.6023264,-5.347003,2882
1.0747722,2.4230168,1.7489384,1.9614439,-4.0863028,-4.554349,2628
3.6678395,1.7034763,1.3601724,0.8636263,-3.8297184,-4.208969,1705
2.1432912,2.7290423,2.551702,1.6964203,-5.1089478,-5.365657,1391
-0.7011106,2.2290142,1.0661777,4.567387,-4.1781845,-4.780591,2749
2.027094,0.55780447,2.421868,1.799487,-4.0339212,-4.2036476,2455
0.58266145,2.906759,3.6897304,1.5262907,-5.0924335,-5.1972795,333
1.1459659,0.28896677,1.4754022,4.3686013,-4.2856746,-4.135855,1578
0.48538864,2.8205855,2.0613325,2.5516758,-4.436861,-4.619017,0
-1.3824198,2.975195,4.3242087,2.6318214,-4.6177464,-4.689584,948
0.8859768,1.232473,0.64389646,4.7155814,-4.9456043,-4.626377,1740
-1.2104781,1.9266546,1.941539,4.4134903,-4.449251,-4.5421467,2084
1.4710253,0.9953412,0.06901904,4.3951592,-4.1553664,-4.1813955,2398
1.1216711,1.5704564,3.4748156,0.30567724,-3.5921042,-4.1153173,3882
2.2343016,2.170182,2.0613356,0.9171661,-4.177392,-4.3492875,3628
3.3027925,1.3541282,0.7443319,2.4012158,-4.3043356,-4.525935,2473
